363.49	258.59	2972.5	27.375	2454.9	1676.7	416.54	138.57	3038	827.81	45315	46.133	2731.1	940.76	114.61	477.57	233.08	3204.3	317.68	281.31	231.61	911.14	1641	84.318	651.19	263.2	8825.2	107.64	1955.6	453.12	1528.2	205.09	322.83	5549.5	1257.1	137.87	327.91	107.15	227.97	510.88	108.6	357	522.16	433.59	343.09	1280	557.42	693.71	28.531	80.033	2077.5	126.74	-82.308	1393.7	181.65	1662.7	1878.5	150.91	3516.6	569.18	544.79	55.084	81.968	9799.9	2037	2507.3	2313.9	241.08	300.97	363.67	606.63	402.71	55.048	91.756	1582	50.431	179.19	447.99	1567.9	433.73	119.66	248.8	108.76	2087.9	112.5	837.39	41.407	34.628	592.69	555.33	582.15	809.2	1649.5	5621.5	5685.3	344.66	667.83	-1.6377	234.86	320.73	134.91	73.946	294.66	287.5	2400.2	350.27	312.52	636.3	5710.3	1039.9	301.14	1141.4	156.92	809.97	738.83	880.06	452.31	3044.5	28.414	238.24	552.6	132.32	827.16	949.66	6.7266
61.792	165.04	249.87	96.493	222.04	325.44	154.45	62.061	84.17	69.436	46.133	58447	192.46	73.741	70.623	171.29	-0.3331	224.12	130.61	137.98	168.17	74.207	140.57	549.47	291.89	179.35	105.45	54.866	143.82	304.3	343.77	26.574	32.292	219.85	99.382	14.311	64.751	35.316	64.128	44.854	44.554	141.84	120.66	146.11	23.027	75.92	35.557	139.24	-3.2582	22.653	429	81.18	33.955	102.24	189.78	31.83	85.052	34.381	161.91	194.13	140.96	18.205	24.944	38.939	26.16	78.605	85.099	23.559	36.566	250.55	61.034	17.273	499.67	77.402	36.035	26.845	109.52	49.818	43.188	65.29	-4.4069	41.762	335.55	301.33	18.075	80.458	437.37	16775	4125.2	34.706	381.06	1943.5	239.8	109.67	104.29	54.486	54.636	4008	2319.5	129.38	36.372	56.291	65.351	286.13	152.79	926.35	37.104	49.07	423.41	426.74	17.714	24.939	59.412	61.069	44.538	450.97	11.003	95.447	812.22	213.83	97.807	563.64	46.265	241.77	1381.8
10.36	124.84	283.63	636.45	1012.9	1367.8	187.15	72.015	1325.5	620.78	2731.1	192.46	22343	1170	94.225	554.25	43.152	386.31	155.77	150.03	299.22	990.26	1745.7	153.54	418.09	611.58	741.7	263.95	608.61	551.22	2347.3	113.63	237.52	989.89	361.98	-11.312	253.46	171.72	154.21	2190	85.271	493.99	408.65	1909.3	191.3	1319.7	446.24	628.12	56.259	42.634	2329.2	109.16	-64.753	324.03	527.84	528.08	13291	159.64	1130.1	374.55	457.09	166.05	30.75	918.06	198.87	4891	513.35	96.852	359.88	486.55	206.43	182.69	256.2	449.88	3870.8	147.28	154.79	531.13	335.41	267.11	-14.99	178.67	988.37	1091.8	50.556	402.25	309.06	1172.7	191.11	210.07	823.97	177.15	1728.4	479.85	1402.8	287.68	543.64	19.263	43.893	231.65	245.56	210.2	124.01	1078.3	234.39	1090.9	75.609	313.82	3952.9	562.21	97.435	330.48	78.255	456.42	284.31	522.3	247.79	1211.5	-4.1135	376.46	191.35	60.927	16.26	3290.6	109.68
-0.79451	334.27	342.14	513.06	439.91	1362.6	159.35	105.42	1048.2	1629.9	940.76	73.741	1170	11443	88.543	144.94	-1.0916	1356.8	87.679	114.13	497.12	215.74	1233.9	127.54	1328.1	611.82	2789.8	189.85	4933.6	424.6	1234.7	47.612	548.49	433.05	2150.5	-6.7317	1692	157.75	74.623	504.33	26.037	97.625	523.8	1001.6	884.77	896.11	202.49	441.5	9.6709	26.921	1343.8	-2.2117	-29.345	267.24	454.39	1345.9	1362.7	478.74	876.93	219.63	870.94	35.93	36.006	365	1062.1	1126.7	350.94	10.15	429.47	1196.2	65.614	136.26	129.32	422.7	671.29	231.86	40.048	779.5	654.8	2146.1	187.98	241.78	1264.9	1591.9	17.669	304.21	199.55	29.104	119.06	228	26.503	155.21	666.8	515.3	952.18	347.76	257.79	-8.2359	22.569	505.58	242.14	151.43	141.49	2046.8	1243.9	1439.9	61.826	234.6	724.32	1527.8	675.76	336.02	10.057	1391	186.52	1518.4	405.58	660.93	-4.4181	710.25	1007	136.57	61.769	524.21	54.352
35.651	256.14	93.346	117.79	766.64	564.36	134.42	946.78	102.36	148.88	114.61	70.623	94.225	88.543	92007	174.84	1335.1	294.9	144.55	121.06	193.9	86.89	210.2	123.39	437.67	423.27	355.18	89.934	203.67	314.6	1686	140.06	92.135	393.81	175.84	214.42	121.4	148.26	179.44	142.87	80.298	109.29	140.87	225.12	77.662	198.15	48.094	516.36	-2.8842	31.707	478.58	20.166	2558.3	445.35	188.49	128.02	105.9	219.95	82.649	96.211	310.79	78.41	2709.4	72.507	460.98	138.9	319.8	82.431	128.23	367.76	139.24	678.89	102.29	147.74	155.59	62.733	227.85	118.48	89.519	210.52	91.253	93.986	781.94	475.77	233.57	116.09	32.72	34.095	257.78	83.015	-13.899	785.88	324.37	267.84	186.82	248.01	133.74	-3.4559	225.6	279.83	76.562	113.02	127.68	262.58	399.42	1037.6	167.33	160.25	550.4	661.68	70.647	98.162	59.432	87.517	56.079	674.05	45.885	213.56	2708.9	932.68	220.29	696.8	32.192	306.91	50.234
43.458	242.87	286.92	173.46	611.81	849.62	3086.6	164.9	228.97	259.17	477.57	171.29	554.25	144.94	174.84	1.2801e+05	77.972	544.22	269.33	417.72	255.62	177.16	305.84	129.82	696.99	258.96	599.65	116.65	328.82	419.93	1577.7	182.18	111.39	777.73	400.27	61.106	167.09	63.508	238.68	218.38	65.496	147.55	222.2	595.42	107.07	318.17	2263.9	280.68	9.5631	81.119	310.21	22548	14072	7208.6	260.05	312.05	358.57	312.33	236.11	351.67	724.27	183.45	154.02	111.25	468.51	275.26	679.25	16.01	346.72	494.57	137.1	279.09	218.78	195.32	317.93	89.758	197.1	647.25	103.91	182.92	103.72	67.148	625.98	463.44	109.86	167.63	451.03	3637.6	127.52	204.29	469.35	5531.9	226.71	583.95	242.34	463.61	181.53	-6.8064	42.078	609.62	139.24	94.322	553.05	485.7	821.8	1398.7	330.27	149	844.21	482.7	102.51	117.47	5661.2	174.77	80.298	770.12	101.55	166.87	2321.7	3925.1	314.29	241.16	375	422.6	730.71
528.64	-6.1282	236.74	9.5629	9.8892	131.6	99.504	57.119	109.59	272.37	233.08	-0.3331	43.152	-1.0916	1335.1	77.972	23828	108.25	133.84	45.738	46.167	46.941	9.1664	6.1174	-12.916	-6.3278	228.13	10.823	220.25	-4.6265	51.964	1537.7	-2.6433	67.552	30.2	1288.6	14.974	365.11	291.63	56.942	225.88	22.497	-6.2406	-7.7044	6.0489	-2.8773	27.62	-11.262	165.55	16.221	0.10491	36.038	-19.499	5.4458	18.017	18.481	3.1915	537.91	59.507	39.394	16.363	423.62	4668.9	6.3301	2608.5	128.27	1707.1	654.39	218.32	423.28	57.705	1456.1	9.943	22.068	130.96	-3.1946	1784.5	56.335	3.5334	45.717	117.84	-4.8394	37.582	17.125	2214.9	-0.079095	23.887	21.092	298.25	18.851	92.848	319.55	185.46	1.1799	-2.0786	1633.5	6.9557	15.458	1264.4	15.226	-8.8359	16.986	211.71	7.299	382.69	13.855	197.23	382.48	166.81	21.925	7.24	48.226	68.238	11.841	33.934	-7.2424	25.092	84.188	816.03	5.9462	74.376	38.638	597.4	35.317	0.45137
-4.0628	1594	7936.3	2009.8	11484	5436.9	451.5	317.89	1257.2	1724.9	3204.3	224.12	386.31	1356.8	294.9	544.22	108.25	31884	374.87	551.47	595.71	926.94	728.17	255.32	2488.6	834.5	14299	185.11	8099.3	1005.8	2534.4	29.884	548.96	3039.5	4379.4	242.58	1188.8	100.09	704.69	388.99	511.31	163.76	461.24	1445.5	644.6	639.28	365.63	1105.8	-13.839	24.485	2868.5	-19.058	889.5	5099	561.71	1473.9	628.6	274.4	1725.1	613.39	1047.2	140.85	147.35	891.63	9570.4	529.56	1677.8	99.147	2276.2	1419.2	552.2	652.62	251.54	325	798.44	309.9	827.33	1568	514.07	1780.2	4.0028	287.77	1497.2	3063.5	193.3	857.66	453	93.837	687.71	344.35	381.23	1559.9	1355.6	13343	1255.3	619.2	604	25.746	-19.55	3275.4	304.81	277.16	485.6	1347.7	4680.5	2163.2	687.13	444.37	1361.5	1696	238.09	337.01	396.22	2955.4	611.46	1723.2	449.87	1898.3	424.19	1382.4	1847.5	545.31	-29.337	936.2	93.524
30.282	164.94	236.72	151.96	271.3	788.55	384.39	266.6	134.2	227.55	317.68	130.61	155.77	87.679	144.55	269.33	133.84	374.87	11681	1024.2	425.42	1016.8	283.81	155.02	372.1	265.4	474.4	101.88	219.63	378.88	2100.4	116.96	105.94	815.74	273.92	580.08	104.61	62.641	289.43	138.21	72.582	1123.2	146.57	247.81	107.03	252.37	183.01	321.31	-1.491	38.202	366.2	46.365	135.47	306.13	286.3	205.1	129.64	125.53	238.82	486.9	312.82	81.208	63.475	56.774	683.33	163.72	124.58	15.44	98.043	510.95	981.85	312.49	177.73	193.27	93.284	50.449	112.53	134.57	80.727	211.38	42.016	75.734	595.42	542.85	113.43	149.03	85.963	76.873	134.83	67.899	153.84	1186.7	209.7	320.1	180.31	158.04	125.29	7.422	40.708	200.39	44.457	82.822	491.78	317.82	316.3	1469.4	528.19	224.83	1382.3	798.14	69.313	65.311	1431.7	97.003	108.18	624.27	63.286	206.63	362.47	343.28	145.25	116.54	219.9	149.74	111.52
14.11	203.21	313.46	154.17	602	801.12	401.67	148.93	170.1	278.26	281.31	137.98	150.03	114.13	121.06	417.72	45.738	551.47	1024.2	6067.3	525.51	468.44	275.54	158.66	417.72	235.24	683	90.29	261.04	378.43	1878.8	63.857	103.71	1168.6	352.4	62.818	126.7	49.564	197.47	136.67	98.007	924.26	169.06	273.22	99.915	311.64	169.1	331.56	-2.2754	40.994	332.13	147.99	2332.4	899.44	219.49	303.08	238.92	119.22	245.94	300.86	286	71.867	77.934	132.49	1233.6	160.6	198.24	9.3754	108.34	392.69	271.65	232.39	151.95	161.45	149.12	51.889	130.06	165.33	88.14	253.8	19.176	66.958	764.43	460.47	52.327	134.46	30.46	167.47	144.25	88.594	50.487	1369.7	261.21	401.82	243.98	151.32	116.85	14.947	13.036	267.08	70.901	91.383	168.21	436.14	403.17	1566.1	113.21	155.63	1004.3	897.46	63.009	64.006	586.18	174.94	99.112	616.92	68.943	241.7	300.71	799.23	171.79	139.11	200.29	251.52	425.72
2.0063	1056.5	625.71	414.93	1617.7	1376	653.14	788.91	1052.7	1575.8	231.61	168.17	299.22	497.12	193.9	255.62	46.167	595.71	425.42	525.51	26266	391.73	1144.2	451.19	1470	1244.7	2373.3	310.29	757.46	1699.1	3862	117.16	1524.2	2684.9	3063.9	27.915	833.55	739.69	248.03	352.79	254.05	242.93	668.58	1526.9	304.53	2433.4	218.37	1625.4	35.287	46.05	628.48	-10.558	-35.236	1083.5	3958.8	4246	703.87	2582.8	691.59	159.74	1060.2	134.09	94.239	488.16	147.99	513.56	202.02	13.908	910.98	5728.3	250.64	460.02	359.48	827.43	220.97	762.68	47.881	376.37	2734.3	535.68	-16.794	738.56	1855.7	3263.2	95.526	947.13	24.237	53.503	90.058	269.39	-24.533	481.86	734.83	873.17	1340.1	261.18	444.65	-8.1849	73.961	429.15	519.87	325.98	251.14	1733.1	305.41	2191.1	143.96	1057.5	1059.8	3941.9	488.7	879.67	9.1015	345.33	741.74	2058.2	346.4	575.87	-8.4264	720.42	827.45	519.35	-18.547	733.39	123.43
58.553	189.08	414.85	115.77	1545.5	1259.1	641.51	91.03	611.83	320.46	911.14	74.207	990.26	215.74	86.89	177.16	46.941	926.94	1016.8	468.44	391.73	1.4001e+05	352.13	164.21	547.7	262.9	408.32	166.86	557.07	190.1	2103.1	59.409	297.44	1305.7	534.27	331.93	99.122	61.603	136.75	329.42	87.276	822.86	112.41	365.26	108.49	789.95	2653.1	168.38	61.046	136.02	825.99	1230.1	-65.23	369.02	200.17	826.67	665.68	103.27	419.18	2456.9	288.71	335.73	35.623	256.13	657.17	706.27	612.94	283.46	150.15	429.67	765.07	310.53	81.493	245.42	319.35	33.734	137.26	195.85	155.51	347.13	969.4	47.271	234.16	823.11	125.86	224.27	2133.5	267.3	128.54	102.38	6334.6	260.08	798.64	1569.2	604.79	677.01	289.55	384.62	32.609	515.79	47.784	110.8	633.53	555.64	626.1	654.79	116.27	241.27	1805.5	176.17	76.328	156.37	366.54	205.15	220.99	209.42	188.96	605.18	66.929	355.91	145.8	431.6	1324.3	346.39	444.11
9.4662	327.09	337.67	524.43	653.63	1675.5	357.58	166.44	402.9	612.75	1641	140.57	1745.7	1233.9	210.2	305.84	9.1664	728.17	283.81	275.54	1144.2	352.13	13223	213.36	685	1262.8	2014.5	234.46	1017.9	466.12	3571.7	69.085	451.97	1059.1	2243.7	-3.7202	585.06	328.05	153.29	770.17	282.06	319.47	758.1	1242.2	455.21	825.05	199.55	485.8	-15.235	74.464	728.35	2.5992	313.12	338.03	1086	1859.8	2294.8	687.95	659.72	301.13	1053.9	144.05	130.08	495.8	729.26	1352.1	396.37	26.437	654.78	2666.2	163.13	402.27	195.42	276.74	824.96	319.34	151.15	614.64	1074.7	1175	-15.912	292.01	1209.5	1851	90.012	375.05	185.19	57.551	140.62	239.14	-25.44	516.38	1091.8	358.63	1284.3	238.78	531.54	-9.953	80.231	401.8	107.6	140.37	159.29	2997.8	433.33	1919.6	167.55	466.73	3549.5	1674.6	644.75	499.98	76.732	267.65	316.13	451.34	452.56	1739.5	-7.2121	960.25	518.03	127.95	-19.4	556.93	148.02
11.887	185.93	98.079	162.63	223.5	843.03	178.17	102.51	143.3	160.04	84.318	549.47	153.54	127.54	123.39	129.82	6.1174	255.32	155.02	158.66	451.19	164.21	213.36	9972.3	689.54	279.78	409.16	136.69	205.27	413.22	2352.3	40.599	95.231	318	238.78	22.84	143.06	113.8	196.1	151.71	75.327	93.153	148.76	289.25	82.076	347.23	55.975	324.07	22.09	25.138	371.59	33.277	575.88	226.93	302.16	222.2	210.68	88.443	166.56	112.16	462.09	60.173	130.04	96.53	88.19	176.63	136.96	47.259	63.202	337.29	79.931	116.29	246.65	263.94	108.77	59.65	119.41	187.74	112.15	161.49	38.793	114.19	1149	586.8	65.267	155.18	59.35	746.39	276.23	74.35	748.07	1244	220.49	209.71	202.24	108.31	128.01	465.39	528.9	163.04	76.336	120.68	86.106	459.09	173.07	1802.3	65.567	144.98	978.91	1074.3	104.11	70.408	42.978	96.586	86.72	792.06	37.534	202.28	770.31	545.98	143.21	107.18	113.59	323.9	227.38
16.908	1695.3	956.94	799.92	1987.9	3749.1	621.55	257.22	4592.7	1295.5	651.19	291.89	418.09	1328.1	437.67	696.99	-12.916	2488.6	372.1	417.72	1470	547.7	685	689.54	28691	1493	1792.4	1025	2763	1941.7	8392.2	16.681	755.06	594.65	1384.5	-5.0104	1502.7	151.65	302.99	417.79	175.24	369.19	567.26	5010.3	989.03	3158.1	361.69	1005.6	1.2028	6.8136	1635.4	-17.165	-35.18	1606	1522.9	1482.5	400.47	121.61	1818	506.73	2459.5	121.53	93.265	1197	1433.6	1029.9	1527.8	49.228	502.22	879.45	268.24	225.49	674.13	1570.1	420.32	196.03	-7.3261	859.26	624.47	1107.7	-27.611	429.15	4548.1	3046.4	29.009	613.28	8.4436	77.305	294.28	276.43	-1.7537	291.81	632.44	2112.4	1929	323.31	593.02	-20.488	4.4173	913.95	721.5	911.99	380.11	3638.2	3416.5	11860	129.65	678.35	1647.9	7624.9	793.51	571.8	24.645	3510.2	457.09	7301.6	209.42	680.01	-17.353	5395	1817.9	267.51	-40.7	5807.8	171.48
12.055	476.06	349.45	482.34	852.04	1495	312.66	259.8	610.03	789.48	263.2	179.35	611.58	611.82	423.27	258.96	-6.3278	834.5	265.4	235.24	1244.7	262.9	1262.8	279.78	1493	91591	587.25	480.65	850.66	2321.7	6443	82.455	489.63	457.43	1202.7	-4.8325	608.43	168.19	272.87	6315.9	503.81	216.95	5468.4	1117.7	259.25	982.94	165.79	350.34	14.478	90.88	2074.4	-11.514	55.665	908.66	993.03	573.97	2637.8	382.48	884.41	423.14	2419.3	147.75	65.145	335.94	355.18	1491.9	628.87	18.179	214.78	2184.6	159.3	623.85	294.38	531.09	618.5	136.61	77.957	1697	956.81	1498.8	27.813	363.68	910.25	1975.9	83.824	732.56	69.188	107.45	158.98	224.42	-9.3725	525.12	409.16	359	575.65	175.27	392.95	-8.4836	77.781	383.63	346.99	875.22	196.44	6782.1	346.11	2459.1	149.66	323.65	2388.3	2443.2	639.2	653.42	92.726	403.36	378.02	1012.7	179.41	532.2	83.436	2468.5	366.22	193.99	-12.019	1610.1	222.84
