1	3.6496e-05	0.001698	0.00054534	0.00040345	0.005107	0.0017871	0.00021869	0.0010553	0.0049323	0.01021	0.0015283	0.00041441	-4.4412e-05	0.00070279	0.00072631	0.020477	-0.00013605	0.0016753	0.0010832	7.4023e-05	0.00093568	0.00049223	0.00071178	0.00059687	0.00023819	0.00021089	0.011694	0.00044391	-0.00040213	0.0061862	0.014187	-0.00029184	-0.00028377	0.00038472	0.017097	-0.00030544	-0.00027803	0.00035018	0.0043273	0.014998	0.0024765	0.00013897	0.0006505	0.0018243	0.0012305	0.00052713	-0.00023532	0.013294	0.0048856	0.00093414	0.0026956	0.0028046	0.00037574	0.00092668	0.00095844	0.0006915	0.0026993	0.0011038	0.001471	0.00076713	0.022265	0.00027563	0.00010801	0.0054123	0.0044054	0.025012	0.011444	0.00089624	0.0075253	0.00046784	0.0026177	0.00020341	0.0045649	0.0034734	-0.00010465	0.0023501	3.2453e-05	0.00067935	0.0010676	0.0072288	1.5998e-05	0.00024312	-0.00045048	0.017001	-0.00045176	0.0038937	0.0068258	0.0076245	-5.2461e-05	0.020222	0.00196	-4.8493e-05	0.00031806	-0.00028046	0.050454	7.4717e-05	0.00012388	0.0035079	0.0040235	-0.00046972	0.0033298	0.0017567	0.0013449	0.0026734	0.0031547	0.002391	0.0024681	0.0035065	0.00015667	0.00013011	0.0025473	0.00092092	0.00028746	-0.00032352	-0.00054029	-4.4243e-05	0.00060536	0.0027588	0.0026004	0.0030173	0.0033465	0.0038966	0.0040481	8.7131e-05
3.6496e-05	1	0.012275	0.0015985	0.041427	0.022114	0.0062777	0.0052078	0.011283	0.012419	0.0033653	0.0018912	0.0023138	0.0086566	0.0023394	0.0018805	-0.00010998	0.024731	0.0042277	0.0072272	0.01806	0.0013999	0.00788	0.005158	0.027727	0.0043577	0.0050945	0.0074645	0.0085961	0.028464	0.018086	4.254e-05	0.0084902	0.013092	0.01399	-0.0001198	0.010902	0.0028593	0.0012313	0.0062693	0.0053144	0.0017774	0.0046527	0.0091803	0.0051551	0.0091576	0.001181	0.016845	-0.00015022	0.00085255	0.003794	1.8439e-05	-3.3932e-05	0.0025736	0.013363	0.0076698	0.0028177	0.0023452	0.010274	0.0026724	0.0063509	0.00053445	0.0010229	0.010113	0.0018312	0.0044845	0.0040874	-0.00015402	0.013027	0.0076676	0.0024743	0.0030392	0.0028991	0.010228	0.002101	0.0016261	0.00017671	0.0088195	0.0077061	0.0096758	-4.896e-05	0.0069053	0.026017	0.01771	0.00019398	0.0066465	0.0018039	0.00046331	0.0029667	0.0065354	-2.0453e-05	0.0051155	0.0061743	0.016608	0.0089686	0.00070921	0.0048284	0.00028979	-5.8443e-05	0.020143	0.0039753	0.0086563	0.0022265	0.018019	0.0084376	0.025304	0.0030481	0.007384	0.0062227	0.040133	0.0071364	0.0047283	0.00042307	0.010268	0.0047305	0.034709	0.0019304	0.013096	-0.0001695	0.013283	0.030904	0.0048576	-0.0001413	0.019771	0.00057268
0.001698	0.012275	1	0.062157	0.039266	0.056754	0.009533	0.0086017	0.021196	0.09456	0.067063	0.0049637	0.0091129	0.015361	0.001478	0.0038514	0.0073657	0.21346	0.010519	0.019327	0.018542	0.0053246	0.014103	0.0047169	0.027133	0.0055455	0.056528	0.0045006	0.04631	0.0067742	0.014567	0.00074703	0.011483	0.028456	0.034108	0.011777	0.024988	0.0044915	0.0088999	0.025026	0.010866	0.0024214	0.0092258	0.0066432	0.016244	0.013088	0.0038348	0.019243	0.00018424	0.00050645	0.055447	-0.00056052	0.019195	0.015476	0.0076256	0.052718	0.0025978	0.0046132	0.025384	0.021053	0.0045731	0.005694	0.00091228	0.014383	0.13925	0.01035	0.1808	0.010291	0.014602	0.018322	0.0088921	0.0068756	0.0015722	0.010809	0.02333	0.0020625	0.0044797	0.0229	0.0058131	0.018687	0.007976	0.0050869	0.0081686	0.030774	0.010207	0.0074446	0.0037822	-1.279e-06	0.017139	0.0083654	0.020192	0.010965	0.01463	0.44155	0.024759	0.030178	0.010637	0.0025808	0.0014814	0.051751	0.003108	0.0080037	0.0092484	0.0057888	0.048331	0.016863	0.0093444	0.0084499	0.015731	0.0057672	0.018685	0.012017	0.002252	0.022441	0.016912	0.014545	0.014632	0.017692	0.024545	0.034966	0.022095	0.018793	0.0075007	0.036977	0.00044731
0.00054534	0.0015985	0.062157	1	0.010357	0.021348	0.0038946	0.0031778	0.0024197	0.0046772	0.00033003	0.0010244	0.010928	0.012309	0.00099663	0.0012443	0.00015899	0.028887	0.0036084	0.0050795	0.0065706	0.00079403	0.011704	0.0041797	0.01212	0.0040903	0.0057501	0.0084863	0.0027647	0.0088	0.015263	0.00062919	0.0033333	0.01066	0.0055588	0.00028935	0.0052697	0.0038693	0.00080597	0.0054277	0.0027303	0.0019878	0.00389	0.0048648	0.0057933	0.0068446	0.0052517	0.00072647	0.0011651	0.0012828	0.0059598	4.2128e-05	-2.1449e-05	0.0018015	0.0098367	0.0031699	0.0022088	0.0032107	0.001994	0.0018314	0.0077412	0.0032997	0.00097645	0.0014797	0.045064	0.0014931	0.1167	0.001039	0.0025255	0.064384	0.0015875	0.0014121	0.0024652	0.016952	0.0025281	0.00064597	0.0007607	0.0077664	0.0025977	0.0094538	0.0010641	0.0021872	0.021828	0.0045204	0.0015321	0.0039403	0.026695	0.00052983	0.0036575	0.0028775	0.0041864	0.0040223	0.0024264	0.025072	0.0018712	0.0047707	0.0020437	-1.7106e-05	0.00025072	0.0051146	0.0013439	0.010155	0.0017223	0.011682	0.0027547	0.031439	0.0024592	0.0087485	0.0063421	0.021806	0.011149	0.0015574	0.00021882	0.0017986	0.0027632	0.011257	0.0034573	0.004892	0.00028644	0.0027983	0.006948	0.0029307	0.0021285	0.0059228	0.0012874
0.00040345	0.041427	0.039266	0.010357	1	0.104	0.014158	0.019416	0.011069	0.02173	0.034801	0.0027716	0.020449	0.01241	0.0076273	0.0051604	0.00019333	0.19409	0.0075751	0.023323	0.030122	0.012464	0.017153	0.006754	0.035416	0.0084961	0.013941	0.0057212	0.0097483	0.015696	0.019553	0.00055145	0.016421	0.11111	0.063121	0.0002335	0.0089273	0.0048606	0.0021157	0.01242	0.0062084	0.0021142	0.0065842	0.020315	0.0078339	0.036493	0.0025075	0.0051452	0.00056443	0.0063509	0.020207	0.00039276	-0.00011146	0.012337	0.017429	0.081382	0.010058	0.0036308	0.020403	0.0026664	0.0075512	0.009401	0.0021672	0.090918	0.0058814	0.014123	0.035295	0.0012878	0.043973	0.015849	0.0087644	0.0042937	0.0089084	0.02305	0.022706	0.00086944	0.0013654	0.02331	0.018812	0.041624	-0.00016283	0.0051643	0.0058852	0.016475	0.0008463	0.036086	0.011664	0.00049563	0.017598	0.0067182	0.0016595	0.035201	0.017592	0.11819	0.061182	0.0060371	0.01481	0.0091531	0.00021372	0.071357	0.0030625	0.048306	0.0057345	0.010012	0.031029	0.024203	0.015088	0.030411	0.016226	0.015337	0.0038143	0.0097568	0.0011951	0.0099266	0.014901	0.0083014	0.0046963	0.044886	0.0026306	0.0072751	0.018508	0.010339	-1.1598e-05	0.015069	0.0020416
0.005107	0.022114	0.056754	0.021348	0.104	1	0.03716	0.029356	0.016201	0.076014	0.049654	0.0084862	0.057688	0.0803	0.011729	0.01497	0.0053744	0.19195	0.045995	0.064838	0.053524	0.021212	0.091857	0.053219	0.13953	0.031142	0.066975	0.050345	0.039949	0.040382	0.29464	0.002284	0.039378	0.066194	0.14964	0.0014196	0.054303	0.017961	0.01559	0.07346	0.0066212	0.020944	0.021032	0.095984	0.041641	0.032994	0.0125	0.021763	-0.00042539	0.0096995	0.040361	0.010453	0.10579	0.035344	0.074241	0.14082	0.033633	0.023558	0.037446	0.022848	0.094125	0.019778	0.005923	0.021945	0.020577	0.077339	0.057954	0.0057807	0.036352	0.1849	0.022292	0.025251	0.019056	0.075776	0.048278	0.0047419	0.0062384	0.084755	0.021599	0.097728	-0.0003984	0.015393	0.26197	0.046508	0.0087268	0.031064	0.008509	0.0026702	0.045568	0.026479	0.0042794	0.0099105	0.052493	0.093079	0.098524	0.060303	0.023599	-0.0004606	0.0019623	0.14374	0.011093	0.06054	0.016331	0.063095	0.078143	0.25648	0.017965	0.029882	0.13937	0.15346	0.022957	0.016377	0.0058358	0.029306	0.019808	0.071958	0.018836	0.09476	0.0064237	0.10591	0.059078	0.069825	-0.00037523	0.075917	0.0074285
0.0017871	0.0062777	0.009533	0.0038946	0.014158	0.03716	1	0.017857	0.0099725	0.016406	0.015105	0.0049315	0.009665	0.011499	0.0034208	0.066595	0.0049759	0.019519	0.027454	0.039806	0.031109	0.013234	0.024004	0.013773	0.028326	0.0079748	0.015436	0.010895	0.0096607	0.025094	0.055423	0.0022058	0.0077133	0.019888	0.020049	0.0035734	0.0080004	0.0044442	0.0068938	0.012927	0.0017553	0.011562	0.007353	0.015323	0.0056794	0.011037	0.020997	0.0096065	0.00031834	0.014972	0.010847	0.044819	0.0068628	0.01806	0.01853	0.013969	0.0059054	0.003013	0.015679	0.027638	0.016395	0.0058183	0.0020719	0.0051856	0.017287	0.0067002	0.010992	0.0016105	0.008677	0.013649	0.007254	0.011672	0.0094623	0.018527	0.006307	0.0017189	0.0039094	0.011212	0.0090105	0.0081207	0.0021883	0.0057854	0.031344	0.016378	0.0057667	0.0078916	0.0025082	0.0024327	0.010584	0.0092142	0.002524	0.039557	0.0057396	0.013617	0.0118	0.024052	0.0070807	0.00025931	0.001082	0.018848	0.0033131	0.015349	0.01279	0.016191	0.015176	0.062819	0.0084608	0.014425	0.046217	0.043246	0.0042575	0.0060231	0.059896	0.0043314	0.0099063	0.033968	0.0033437	0.0076037	0.042646	0.012075	0.018038	0.010678	0.00035083	0.014558	0.0068491
0.00021869	0.0052078	0.0086017	0.0031778	0.019416	0.029356	0.017857	1	0.01047	0.014476	0.0076859	0.003031	0.0056884	0.011636	0.036854	0.0054419	0.004369	0.02102	0.029124	0.022575	0.057474	0.0028724	0.017089	0.012121	0.01793	0.010136	0.023515	0.0092688	0.0074359	0.019774	0.037166	0.0048208	0.010851	0.044439	0.032399	0.0036533	0.010665	0.0077226	0.022486	0.010157	0.0037948	0.013441	0.0095116	0.011358	0.007778	0.019499	0.0030264	0.0098011	0.00058514	0.0040564	0.015901	0.0018772	0.021479	0.0065472	0.015713	0.026576	0.0030813	0.0044848	0.014801	0.0057461	0.017346	0.0045629	0.0018219	0.015715	0.0035709	0.0057844	0.014898	0.00096584	0.0077399	0.018051	0.026336	0.018435	0.02888	0.019349	0.0085672	0.0015984	0.0017244	0.010808	0.0073029	0.0090509	0.00046382	0.0064572	0.027723	0.020816	0.001939	0.010036	0.011152	0.00040317	0.018607	0.014342	1.5458e-05	0.029927	0.004893	0.016639	0.019914	0.0072917	0.011171	0.00024193	0.0016915	0.012264	0.0035853	0.015648	0.017452	0.011832	0.016133	0.038043	0.021702	0.018513	0.027655	0.024531	0.0052553	0.010654	0.003111	0.0063896	0.01261	0.027527	0.0038742	0.01078	0.050444	0.021479	0.015151	0.044458	-0.00015976	0.014797	0.0032191
0.0010553	0.011283	0.021196	0.0024197	0.011069	0.016201	0.0099725	0.01047	1	0.020899	0.093678	0.0022854	0.058206	0.064321	0.0022151	0.0042009	0.0046602	0.046216	0.0081503	0.014334	0.042637	0.010733	0.022999	0.0094193	0.17798	0.013231	0.0091183	0.015114	0.087453	0.078345	0.022432	0.0017154	0.030377	0.0274	0.059576	0.0029788	0.039394	0.0061689	0.0038743	0.062541	0.01007	0.0092961	0.016896	0.040092	0.02581	0.15474	0.011679	0.041018	-0.0010415	0.0016754	0.06989	-0.0015388	-0.00058428	0.010976	0.022574	0.046232	0.066751	0.0082104	0.19183	0.0074786	0.027892	0.0025582	0.00019189	0.10624	0.072702	0.039885	0.11258	-0.00031323	0.030972	0.011404	0.0051023	0.0022879	0.0064901	0.024479	0.095818	0.0042456	0.0014947	0.04508	0.04126	0.0068435	3.1812e-05	0.044782	0.011077	0.096651	-0.00032205	0.032289	0.00029618	-0.00018696	0.008677	0.03542	-0.00013142	0.020907	0.0051235	0.043488	0.079146	0.0156	0.034698	-0.00095662	0.0006579	0.017374	0.016285	0.0246	0.01134	0.032775	0.11268	0.027495	0.011962	0.024373	0.028421	0.044647	0.019285	0.050604	8.4753e-05	0.15729	0.060906	0.12469	0.010842	0.013236	0.012791	0.024871	0.078373	0.0042494	0.00298	0.17255	0.0016562
0.0049323	0.012419	0.09456	0.0046772	0.02173	0.076014	0.016406	0.014476	0.020899	1	0.024433	0.0018045	0.026093	0.095729	0.0030838	0.0045512	0.011086	0.060692	0.013228	0.022445	0.061088	0.0053809	0.033479	0.010069	0.048054	0.01639	0.091432	0.0079966	0.047744	0.016013	0.02688	0.0015488	0.041962	0.054968	0.12301	0.014575	0.21717	0.013221	0.015556	0.015718	0.0050795	0.0023545	0.011482	0.04908	0.041868	0.049283	0.0050081	0.16767	0.0010925	0.0031263	0.014202	-0.00012359	0.029936	0.012725	0.018058	0.17705	0.011482	0.011284	0.041178	0.005541	0.021004	0.17037	0.00094605	0.048626	0.17991	0.027419	0.042615	0.00195	0.03117	0.035638	0.0064792	0.010755	0.0038424	0.012916	0.023716	0.010659	0.0069045	0.03222	0.02505	0.017458	0.00045968	0.031766	0.070059	0.039741	0.010365	0.024553	0.0029923	0.00021366	0.012303	0.029288	0.00062175	0.010199	0.6069	0.024119	0.072321	0.039006	0.035195	-0.00040382	8.3989e-05	0.044328	0.025327	0.015778	0.012382	0.01638	0.042732	0.040656	0.00853	0.02401	0.019052	0.011795	0.020184	0.037397	0.0044233	0.036484	0.030427	0.036416	0.036003	0.19606	0.0053526	0.066221	0.078179	0.018354	0.00017112	0.084986	0.001513
